Perfect stars, latitude +35.6 deg
:NODA
:ALLSKY
:EQUAT
+35 33 00.0
23 39 23.922702 +55 42 32.46957 23 39 29.268450 +55 42 22.21840 0 0
22 27 54.518374 +56 46 52.93346 22 27 58.014880 +56 46 37.77425 0 0
21 14 21.093498 +57 53 05.01585 21 14 22.797264 +57 52 38.78609 0 0
08 36 43.860669 +58 26 56.52540 08 36 55.688958 +58 25 00.43519 0 0
19 58 30.531613 +59 01 20.52155 19 58 30.734294 +59 00 37.67841 0 0
07 19 39.091866 +59 36 18.81732 07 19 52.613351 +59 34 41.64456 0 0
18 40 07.339792 +60 11 53.39419 18 40 06.598290 +60 10 49.73993 0 0
05 59 52.861381 +60 48 06.42476 06 00 07.437423 +60 46 51.41875 0 0
17 18 53.000514 +61 25 00.29954 17 18 52.144227 +61 23 33.72596 0 0
04 37 04.823689 +62 02 37.65868 04 37 19.562109 +62 01 45.62939 0 0
15 54 25.077856 +62 41 01.42993 15 54 25.181623 +62 39 12.59523 0 0
03 10 50.139686 +63 20 14.87428 03 11 03.946851 +63 19 43.58754 0 0
14 26 15.954023 +64 00 21.64138 14 26 18.263426 +63 58 14.46195 0 0
01 40 37.958575 +64 41 25.83728 01 40 49.648854 +64 41 09.66445 0 0
12 53 50.990911 +65 23 32.10818 12 53 56.785306 +65 21 13.91502 0 0
00 05 49.172403 +66 06 45.74484 00 05 57.651576 +66 06 35.73654 0 0
11 16 25.761754 +66 51 12.81442 11 16 36.140481 +66 48 53.99129 0 0
22 25 32.967792 +67 37 00.32899 22 25 37.506175 +67 36 44.91410 0 0
09 33 01.706839 +68 24 16.46384 09 33 17.287003 +68 22 09.35801 0 0
20 38 41.283259 +69 13 10.84507 20 38 41.889575 +69 12 37.37467 0 0
07 42 18.961315 +70 03 54.93482 07 42 39.485002 +70 02 11.82286 0 0
18 43 39.379694 +70 56 42.55828 18 43 37.274135 +70 55 39.90148 0 0
05 42 23.732058 +71 51 50.64115 05 42 47.605255 +71 50 40.56616 0 0
16 38 08.588857 +72 49 40.27003 16 38 06.745595 +72 48 02.58505 0 0
03 30 24.148957 +73 50 38.26594 03 30 47.996462 +73 50 02.69843 0 0
14 18 31.545520 +74 55 19.60903 14 18 35.211397 +74 53 11.17001 0 0
01 01 38.500425 +76 04 31.34962 01 01 56.991816 +76 04 19.01674 0 0
11 38 31.906544 +77 19 19.28411 11 38 48.845142 +77 16 59.58892 0 0
22 07 24.219054 +78 41 20.20285 22 07 30.991087 +78 41 02.57154 0 0
08 25 25.994845 +80 13 06.60464 08 26 05.729156 +80 11 12.99275 0 0
18 27 42.654675 +81 59 03.61079 18 27 36.028354 +81 57 56.53423 0 0
04 04 17.038314 +84 08 08.66552 04 05 26.444615 +84 07 24.95546 0 0
END
