0.5m f6.5 Planewave CDK
:NODA 
:EQUAT 
30 20 35 
23 35 53.032 +14 34 35.96 23 34 56.00 +14 28 42.0 22 42.15 
1 48 13.459 +17 50 19.54 01 47 10.00 +17 45 16.0 22 43.27 
20 33 58.017 +18 3 59.34 20 33 10.00 +18 00 16.0 22 43.78 
22 40 41.685 +19 48 12.53 22 39 48.00 +19 42 30.0 22 44.14 
0 52 45.717 +20 22 22.59 00 51 44.00 +20 16 37.0 22 44.5 
3 0 36.792 +22 59 56.39 02 59 27.00 +22 56 15.0 22 44.87 
23 17 54.894 +30 52 37.27 23 17 00.00 +30 46 30.0 22 46.29 
22 0 32.398 +30 55 22.78 21 59 43.00 +30 49 53.0 22 46.61 
0 28 24.867 +33 30 35.73 00 27 24.00 +33 24 29.0 22 47.36 
1 34 47.46 +34 52 25.42 01 33 40.00 +34 46 55.0 22 47.66 
2 47 29.342 +37 22 58.94 02 46 15.00 +37 18 46.0 22 47.98 
22 51 51.253 +46 34 57.08 22 51 01.00 +46 28 43.0 22 49.35 
3 35 54.351 +46 42 12.53 03 34 29.00 +46 39 03.0 22 49.83 
21 23 50.18 +47 3 45.26 00 54 54.00 +46 56 25.0 22 50.14 
0 28 56.589 +48 18 42.12 00 27 53.00 +48 12 23.0 22 50.42 
1 47 43.533 +53 49 2.94 01 46 26.00 +53 43 29.0 22 50.74 
19 9 44.731 +58 9 44.44 19 09 32.00 +58 07 22.0 22 51.32 
23 34 17.866 +60 58 18.95 23 33 23.00 +60 51 40.0 22 51.81 
2 54 1.441 +73 13 34.47 02 51 51.00 +73 09 00.0 22 53.23 
23 39 14.882 +75 12 27.14 23 38 18.00 +75 05 30.0 22 53.65 
21 30 43.013 -25 33 24.09 21 29 42.00 -25 36 40.0 22 54.71 
23 39 50.133 -22 59 32.6 23 38 51.00 -23 04 20.0 22 55.08 
1 42 36.991 -20 17 29.64 01 41 38.00 -20 21 24.0 22 55.43 
0 46 12.285 -16 14 40.38 00 45 14.00 -16 19 34.0 22 55.73 
22 45 33.713 -16 12 44.62 22 44 35.00 -16 17 35.0 22 56.09 
20 45 33.243 -14 42 42.09 20 44 35.00 -14 45 38.0 22 56.44 
22 3 5.829 -8 33 3.68 22 02 08.00 -08 37 41.0 22 57.1 
END 
