20 30 35.652 +0 0 0.0 20 29 41.00 -00 03 37.0 0.0 0.0157 EAST 
20 46 0.647 +0 0 0.0 20 45 06.00 -00 03 57.0 0.0 0.0263 EAST 
21 1 39.242 +0 0 0.0 21 00 44.00 -00 04 13.0 0.0 0.0331 EAST 
21 17 3.691 +0 0 0.0 21 16 09.00 -00 04 30.0 0.0 0.0399 EAST 
21 32 27.722 +0 0 0.0 21 31 33.00 -00 04 45.0 0.0 0.0467 EAST 
21 47 52.616 +0 0 0.0 21 46 58.00 -00 04 59.0 0.0 0.0539 EAST 
22 3 18.45 +0 0 0.0 22 02 24.00 -00 05 11.0 0.0 0.0642 EAST 
22 18 56.421 +0 0 0.0 22 18 01.00 -00 05 23.0 0.0 0.0746 EAST 
22 34 32.677 +0 0 0.0 22 33 38.00 -00 05 32.0 0.0 0.0813 EAST 
22 49 56.967 +0 0 0.0 22 49 02.00 -00 05 41.0 0.0 0.0916 EAST 
23 5 35.054 +0 0 0.0 23 04 40.00 -00 05 47.0 0.0 0.1022 EAST 
23 21 12.332 +0 0 0.0 23 20 17.00 -00 05 53.0 0.0 0.1124 EAST 
23 36 49.354 +0 0 0.0 23 35 54.00 -00 05 56.0 0.0 0.1195 EAST 
23 52 14.363 +0 0 0.0 23 51 19.00 -00 05 58.0 0.0 0.1262 EAST 
0 7 38.792 +0 0 0.0 00 06 44.00 -00 05 57.0 0.0 0.1333 EAST 
20 18 25.998 +0 0 0.0 20 17 31.00 -00 03 22.0 0.0 0.5662 EAST 
20 34 2.839 +0 0 0.0 20 33 08.00 -00 03 42.0 0.0 0.5732 EAST 
20 49 27.904 +0 0 0.0 20 48 33.00 -00 04 00.0 0.0 0.5802 EAST 
21 4 53.161 +0 0 0.0 21 03 58.00 -00 04 17.0 0.0 0.5871 EAST 
21 20 18.292 +0 0 0.0 21 19 23.00 -00 04 34.0 0.0 0.5942 EAST 
21 35 44.848 +0 0 0.0 21 34 50.00 -00 04 48.0 0.0 0.6017 EAST 
21 51 10.557 +0 0 0.0 21 50 16.00 -00 05 02.0 0.0 0.6118 EAST 
22 6 47.274 +0 0 0.0 21 50 27.00 -00 05 02.0 0.0 0.6208 EAST 
22 22 20.45 +0 0 0.0 22 21 25.00 -00 05 26.0 0.0 0.6279 EAST 
22 37 44.591 +0 0 0.0 22 36 50.00 -00 05 35.0 0.0 0.6345 EAST 
22 53 8.911 +0 0 0.0 22 52 14.00 -00 05 43.0 0.0 0.6414 EAST 
23 8 33.852 +0 0 0.0 23 07 39.00 -00 05 48.0 0.0 0.6486 EAST 
23 23 59.211 +0 0 0.0 23 23 04.00 -00 05 53.0 0.0 0.6552 EAST 
23 39 24.335 +0 0 0.0 23 38 29.00 -00 05 55.0 0.0 0.6625 EAST 
23 54 49.347 +0 0 0.0 23 53 54.00 -00 05 58.0 0.0 0.6694 EAST 
0 10 14.121 +0 0 0.0 00 09 19.00 -00 05 58.0 0.0 0.6799 EAST 
0 25 47.121 +0 0 0.0 00 24 52.00 -00 05 55.0 0.0 0.6868 EAST 
0 41 17.763 +0 0 0.0 00 40 23.00 -00 05 52.0 0.0 0.6941 EAST 
21 28 25.985 +0 0 0.0 21 27 31.00 -00 04 42.0 1.0 0.7297 EAST 
21 43 51.118 +0 0 0.0 21 42 56.00 -00 04 56.0 1.0 0.74 EAST 
21 59 28.634 +0 0 0.0 21 58 34.00 -00 05 09.0 1.0 0.7502 EAST 
22 15 5.45 +0 0 0.0 22 14 11.00 -00 05 21.0 1.0 0.757 EAST 
22 30 29.943 +0 0 0.0 22 29 35.00 -00 05 31.0 1.0 0.7639 EAST 
22 45 53.968 +0 0 0.0 22 44 59.00 -00 05 39.0 1.0 0.7708 EAST 
23 1 19.346 +0 0 0.0 23 00 24.00 -00 05 45.0 1.0 0.7776 EAST 
23 16 43.636 +0 0 0.0 23 15 49.00 -00 05 51.0 1.0 0.7846 EAST 
23 32 4.311 +0 0 0.0 23 31 09.00 -00 05 55.0 1.0 0.7925 EAST 
23 47 37.501 +0 0 0.0 23 46 43.00 -00 05 57.0 1.0 0.7994 EAST 
0 3 2.645 +0 0 0.0 00 02 08.00 -00 05 58.0 1.0 0.8099 EAST 
0 18 40.803 +0 0 0.0 00 17 46.00 -00 05 56.0 1.0 0.8169 EAST 
0 34 6.278 +0 0 0.0 00 33 11.00 -00 05 54.0 1.0 0.824 EAST 
1 5 8.327 +0 0 0.0 01 04 13.00 -00 05 43.0 1.0 0.841 EAST 
1 20 33.359 +0 0 0.0 01 19 38.00 -00 05 36.0 1.0 0.8516 EAST 
1 51 35.425 +0 0 0.0 01 50 40.00 -00 05 16.0 1.0 0.8657 EAST 
22 23 5.41 +0 0 0.0 22 22 10.00 -00 05 26.0 22.0 0.3922 EAST 
23 40 47.819 +0 0 0.0 23 39 53.00 -00 05 56.0 23.0 0.6889 EAST 
0 14 27.525 +0 0 0.0 00 13 33.00 -00 05 56.0 0.0 0.2569 EAST 
1 17 58.455 +0 0 0.0 01 17 04.00 -00 05 38.0 1.0 0.3086 EAST 
23 1 25.617 +0 0 0.0 23 00 31.00 -00 05 45.0 23.0 0.0392 EAST 
0 49 26.43 +0 0 0.0 00 48 31.00 -00 05 50.0 0.0 0.8399 EAST 
1 59 26.624 +0 0 0.0 01 58 32.00 -00 05 10.0 2.0 0.0063 EAST 
22 33 28.867 +0 0 0.0 22 32 34.00 -00 05 31.0 22.0 0.5773 EAST 
22 19 43.037 +0 0 0.0 22 18 48.00 -00 05 24.0 22.0 0.5844 EAST 
22 5 7.792 +0 0 0.0 22 04 13.00 -00 05 14.0 22.0 0.5945 EAST 
21 50 44.933 +0 0 0.0 21 49 50.00 -00 05 01.0 22.0 0.6053 EAST 
21 36 24.498 +0 0 0.0 21 35 29.00 -00 04 50.0 22.0 0.6159 EAST 
21 22 2.179 +0 0 0.0 21 21 07.00 -00 04 35.0 22.0 0.6229 EAST 
21 7 26.992 +0 0 0.0 21 06 32.00 -00 04 20.0 22.0 0.6298 EAST 
20 52 51.623 +0 0 0.0 20 51 57.00 -00 04 04.0 22.0 0.6366 EAST 
20 38 16.597 +0 0 0.0 20 37 22.00 -00 03 47.0 22.0 0.6468 EAST 
20 23 52.562 +0 0 0.0 20 22 58.00 -00 03 29.0 22.0 0.657 EAST 
20 9 29.9 +0 0 0.0 20 08 35.00 -00 03 10.0 22.0 0.6645 EAST 
19 40 33.989 +0 0 0.0 19 39 39.00 -00 02 30.0 22.0 0.6821 EAST 
19 25 59.99 +0 0 0.0 19 25 05.00 -00 02 10.0 22.0 0.6889 EAST 
19 11 25.472 +0 0 0.0 19 10 30.00 -00 01 48.0 22.0 0.6961 EAST 
18 56 50.801 +0 0 0.0 18 55 56.00 -00 01 27.0 22.0 0.7067 EAST 
18 42 28.613 +0 0 0.0 18 41 34.00 -00 01 04.0 22.0 0.7175 EAST 
18 28 7.49 +0 0 0.0 18 27 12.00 -00 00 43.0 22.0 0.7246 EAST 
23 50 24.273 +0 0 0.0 23 49 29.00 -00 05 57.0 23.0 0.8556 EAST 
23 36 24.536 +0 0 0.0 23 35 29.00 -00 05 55.0 23.0 0.8658 EAST 
23 22 1.483 +0 0 0.0 23 21 06.00 -00 05 53.0 23.0 0.8729 EAST 
23 7 26.882 +0 0 0.0 23 06 32.00 -00 05 47.0 23.0 0.8799 EAST 
22 52 53.369 +0 0 0.0 22 51 58.00 -00 05 42.0 23.0 0.8904 EAST 
22 38 30.155 +0 0 0.0 22 37 35.00 -00 05 34.0 23.0 0.8973 EAST 
22 23 54.424 +0 0 0.0 22 22 59.00 -00 05 26.0 23.0 0.9043 EAST 
22 9 20.037 +0 0 0.0 22 08 25.00 -00 05 16.0 23.0 0.9111 EAST 
21 54 44.316 +0 0 0.0 21 53 49.00 -00 05 04.0 23.0 0.9216 EAST 
21 40 23.021 +0 0 0.0 21 39 28.00 -00 04 53.0 23.0 0.9324 EAST 
21 26 1.531 +0 0 0.0 21 25 06.00 -00 04 39.0 23.0 0.9392 EAST 
21 11 25.795 +0 0 0.0 21 10 31.00 -00 04 24.0 23.0 0.9463 EAST 
20 56 50.916 +0 0 0.0 20 55 56.00 -00 04 08.0 23.0 0.9534 EAST 
20 42 16.578 +0 0 0.0 20 41 22.00 -00 03 52.0 23.0 0.9602 EAST 
20 27 41.304 +0 0 0.0 20 26 46.00 -00 03 34.0 23.0 0.9669 EAST 
20 13 6.269 +0 0 0.0 20 12 11.00 -00 03 16.0 23.0 0.9738 EAST 
19 58 29.854 +0 0 0.0 19 57 35.00 -00 02 55.0 23.0 0.9806 EAST 
19 43 54.345 +0 0 0.0 19 42 59.00 -00 02 36.0 23.0 0.9876 EAST 
1 34 56.571 +0 0 0.0 01 34 02.00 -00 05 27.0 1.0 0.5979 EAST 
1 20 56.435 +0 0 0.0 01 20 01.00 -00 05 35.0 1.0 0.6046 EAST 
1 6 22.129 +0 0 0.0 01 05 27.00 -00 05 43.0 1.0 0.6151 EAST 
0 51 59.014 +0 0 0.0 00 51 04.00 -00 05 49.0 1.0 0.6217 EAST 
0 37 22.281 +0 0 0.0 00 36 27.00 -00 05 53.0 1.0 0.6286 EAST 
0 22 47.458 +0 0 0.0 00 21 53.00 -00 05 55.0 1.0 0.6356 EAST 
0 8 12.385 +0 0 0.0 00 07 17.00 -00 05 58.0 1.0 0.6425 EAST 
23 53 37.547 +0 0 0.0 23 52 43.00 -00 05 58.0 1.0 0.6493 EAST 
23 24 28.128 +0 0 0.0 23 23 33.00 -00 05 54.0 1.0 0.6635 EAST 
23 9 53.291 +0 0 0.0 23 08 58.00 -00 05 48.0 1.0 0.6704 EAST 
22 55 18.819 +0 0 0.0 22 54 24.00 -00 05 44.0 1.0 0.6777 EAST 
22 40 44.263 +0 0 0.0 22 39 49.00 -00 05 36.0 1.0 0.6847 EAST 
22 26 9.439 +0 0 0.0 22 25 14.00 -00 05 28.0 1.0 0.6949 EAST 
22 11 46.264 +0 0 0.0 22 10 51.00 -00 05 18.0 1.0 0.702 EAST 
21 42 35.847 +0 0 0.0 21 41 41.00 -00 04 55.0 1.0 0.7158 EAST 
21 28 1.649 +0 0 0.0 21 27 07.00 -00 04 41.0 1.0 0.7226 EAST 
END 
